,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Churchill County, Nevada",1450.7771427686375,1395.5307843962569,1365.2812539627892,1334.6317974258038,1317.9005767232154,1361.8017327850987,1345.6304561234344,1615.8739518937882,1616.324249393874,1638.6637010738123,1610.2312011397605
"Clark County, Nevada",118125.19616918478,119022.24345388847,120368.22062633748,122379.19391236702,124671.26559262944,127120.344189104,128735.19412018878,150917.08936218196,152486.61748394044,154269.6517160388,158635.57812446647
"Douglas County, Nevada",2347.304234243942,2335.172422800892,2328.3732688483733,2294.45754043812,2275.3799513032604,2237.611369706216,2210.0814965359373,2417.8595673093696,2384.433918160098,2329.6361792164917,2327.6031155565834
"Elko County, Nevada",3581.5220054143447,3541.713675472635,3506.6647943169614,3482.7211857165844,3484.6143319110497,3471.3493677225797,3477.841923176584,3942.6685595211256,3966.5534080485836,4000.770092893002,3960.26192433822
"Esmeralda County, Nevada",36.66204453513223,32.26259832735273,25.503454256458433,26.41000667752154,30.022886930929452,30.409505192692986,31.82266234221115,30.43007603473987,34.22150914305771,34.87595634578739,32.676702638643704
"Eureka County, Nevada",119.46493493948032,108.186358194115,114.90551397247579,104.22686956056799,110.35944402540666,118.7583887483576,129.2237406776623,117.06285713459606,118.29311450539475,115.09264302099164,119.80540018539676
"Humboldt County, Nevada",1099.8081046869524,1080.3972150137085,1073.7980457020392,1061.9995347973743,1062.3994824899823,1077.0776470061526,1073.7847378602855,1221.667165101904,1256.5726076314982,1250.9197642346137,1246.6916133796256
"Lander County, Nevada",396.29672390211266,375.5126869609747,364.5007420106815,342.1035632791759,333.7579578686939,331.5049170414261,333.6379714020024,393.5854737825087,409.3101634115768,412.9804088971672,387.59736502909726
"Lincoln County, Nevada",365.82057155519715,334.3045508896825,325.172357935738,323.7991890787534,317.05337443870354,313.9470989137507,291.9365384440087,274.1975269804984,266.71470921387095,264.64995794253247,307.75958753927125
"Lyon County, Nevada",3035.350819790968,2970.75897598204,2919.965403129908,2917.859007631021,2947.73524923357,3003.6348792518766,3027.1252440253597,3494.9921889313496,3558.901406027496,3592.7042509585044,3596.3517621832843
"Mineral County, Nevada",204.5608760527206,203.74765123666003,200.97467625009267,194.65546816433996,199.82815089564656,204.04096348251198,192.30909973206968,240.7983161062367,237.1926451699743,242.10431474023846,239.86495311522978
"Nye County, Nevada",2150.982220209493,2031.4106282341659,1959.7130103851136,1933.0497013433646,1916.0918587273286,1957.473342166872,1980.4837826626797,2580.0483260313713,2637.8465528518955,2715.2521274241267,2673.077013414141
"Pershing County, Nevada",338.78397368252905,330.1317265953506,314.2270601396672,306.987970202007,287.9903576522152,283.4842759976797,266.65972769008874,341.4864683597567,335.544366076082,339.63338906625216,314.4929315145972
"Storey County, Nevada",154.1538998732613,142.71534836867096,147.2481104739865,143.60857135888955,146.40822679623682,146.16825386285385,157.9667647675187,172.35206975339113,172.62926912975186,178.48160488875172,177.76481062449884
"Washoe County, Nevada",24559.958253630644,24614.098096530208,24678.02342561872,24835.60365848084,25013.861400782796,25210.07677937049,25363.670670435557,31973.36956578213,32358.578705875734,32451.890610205453,33218.238915552596
"White Pine County, Nevada",531.8929687998149,515.0151027688458,486.41870241827905,489.1250302506238,484.9922158379163,479.2062713423078,480.8460719943644,528.6368202127715,525.9738945088176,527.6266418835384,512.5414604671406
"Carson City, Nevada",2867.198707498243,2839.348863220423,2808.2727785400502,2779.4364268451914,2805.553164455043,2825.4573294258976,2801.100422112976,3478.0053424589164,3528.342353910309,3560.293035173151,3565.492560354944
"Belknap County, New Hampshire",3132.0852970496485,3132.3786092955,3113.2210003973923,3066.6802068355687,2996.9823490386475,3022.419156140883,3013.6602304287667,3607.6859563891458,3627.008530444671,3559.586116542449,3572.5876631307183
"Carroll County, New Hampshire",2301.6965656085067,2235.384922973364,2183.3381461418485,2138.8237714938446,2086.737027958886,2077.378213091494,2015.7193190283583,2416.0622876032758,2436.1230716533064,2410.487627645236,2342.4219572765796
"Cheshire County, New Hampshire",4697.634119755043,4588.567889590646,4555.398717253139,4439.546640977975,4369.315541180001,4274.914146100928,4252.530339978449,4897.273543525587,4739.558250791852,4749.219522401216,4645.285011483793
"Coos County, New Hampshire",1574.6015572124545,1530.5804362729707,1493.8917112870586,1451.5237204304754,1423.713907623371,1408.1425417060734,1372.8536660279256,1620.9723004567004,1615.3754804160858,1612.8991416200847,1556.858726145975
"Grafton County, New Hampshire",5543.1672219555485,5402.211660705625,5223.660908405091,5294.878558798286,5233.419670965091,5181.839510569497,5119.180736480295,6184.400981443008,5656.255075062076,5653.813733742156,5691.582897819831
"Hillsborough County, New Hampshire",24160.03488826246,23859.792797467777,23500.771509399645,23175.572578958578,22920.85802909063,22605.99100514679,22341.197678433113,26879.461763561252,26445.716906449725,26122.03267115201,25962.9455498747
"Merrimack County, New Hampshire",8918.382303821996,8843.87163633748,8684.025141162703,8543.402923629348,8426.737644127214,8357.546391058748,8244.933906206075,9890.277904604403,9638.542183915668,9611.681917760403,9510.804345265666
"Rockingham County, New Hampshire",17701.875837268322,17346.82734567549,17041.39917795138,16739.463925603082,16574.831365958766,16278.908593663156,15952.629547541866,18798.018324124652,18647.179585232425,18249.240595547388,18036.436472610654
"Strafford County, New Hampshire",8226.9754063567,8295.153428379164,8203.40506499815,8259.957945073293,8316.39077391447,8116.9759649095495,8126.174783428625,10199.535047974263,9887.341984536899,9848.769148256551,10016.57687939108
"Sullivan County, New Hampshire",2267.594268344612,2241.370916877095,2218.5871198838263,2167.3535894574616,2139.0104698820314,2132.31797296536,2103.588235128166,2403.0772842302727,2414.8288021657468,2413.202100718119,2363.8442623614865
"Atlantic County, New Jersey",16295.359421358007,15841.150064310976,15510.805088411202,15235.15983468464,15067.474295649656,14899.028914289258,14789.562714843163,18257.048917021388,18172.60515356119,18103.416077097172,17836.35775460908
"Bergen County, New Jersey",53795.567265135556,53654.371817308616,53344.344089201324,52947.714107939006,52696.866021346876,52538.97921157534,52043.894673569936,61954.42318813784,61748.20864536958,61183.706341225334,61406.97402673115
"Burlington County, New Jersey",26279.741665234367,25937.83810818513,25493.027511119843,25055.89598315554,24813.83324365721,24602.36655661612,24371.582264328612,29446.864166629788,29561.52283470383,29367.660989259464,29027.820084128274
"Camden County, New Jersey",30005.005601083325,29595.32394811514,29286.069564476835,29092.454007809276,29038.91418359954,28763.96229775689,28566.600480171117,34654.06270622304,34768.580479920594,34784.25948135862,34619.27951506479
"Cape May County, New Jersey",4638.961924942896,4542.0141767907035,4423.629076873265,4322.5618437392095,4259.343211965448,4192.298299510221,4166.0483107701075,5030.513362535292,5034.045175077965,4955.853894323978,4869.965786154804
"Cumberland County, New Jersey",8747.60448795472,8677.053417049206,8623.47349660148,8689.798447078376,8684.585797643627,8770.57504810345,8745.178272471929,10450.474009750702,10552.29241735214,10657.78756379649,10704.564525969117
"Essex County, New Jersey",47505.90667574518,47046.21821018106,46715.6198455607,46406.29896589181,46518.12501432466,46431.04283689195,46383.28880605419,59580.445913904725,59166.82819818436,58816.736253776835,59744.55966413357
"Gloucester County, New Jersey",18010.050429062765,17915.928952031423,17705.86200635265,17590.00990848839,17423.7109540976,17312.205049485023,17108.937279347858,21557.580327233263,21594.91627948038,21636.407723715478,21572.959518095282
"Hudson County, New Jersey",30300.40776995781,30043.93364886202,29849.691522588408,29775.887660364104,29836.133591579535,29669.648133102375,29399.97545749234,39822.14215915227,38905.67934549434,39082.0194206086,39803.96885748312
"Hunterdon County, New Jersey",8234.162344381892,8087.860709854229,7877.35380660122,7661.847567985156,7491.029094563529,7263.431054386037,7027.794093652945,8252.043703917703,8140.340545448684,7927.236395243972,7796.309926017513
"Mercer County, New Jersey",23341.590363134368,23146.268358660527,22887.061013390703,22719.068746322653,22714.176024817265,22626.38702053525,22439.490619646054,27873.60060879841,26699.98378731787,26517.594298252436,26866.907633483243
"Middlesex County, New Jersey",48953.05583852411,48668.678641783496,48447.839961567806,48315.41670411654,48286.31380698299,48332.08136402128,48246.53192001206,59093.615592689974,59114.2551952174,58896.44823172892,59482.64812499517
"Monmouth County, New Jersey",39306.819892969754,38799.33712761714,38231.74185489209,37729.765159165545,37241.45339690916,36639.74238954391,36046.563642799156,42995.87402532054,42770.93048726244,41974.339443020384,41637.8065807909
"Morris County, New Jersey",31262.5537190898,30980.109246643442,30679.493607948752,30251.814049744116,29799.670862423434,29325.637079510616,28782.238825695626,33967.6975359381,33371.3885588154,32933.34176248285,32646.37878837818
"Ocean County, New Jersey",31818.21783427447,31894.48846159046,32079.798552263706,32341.205685404697,32644.447567401214,33090.47144492062,33466.70387796902,41357.277819512936,42305.4602558961,42709.331638019634,43653.163871046236
"Passaic County, New Jersey",31428.572042992855,31088.868424938417,30834.807038770938,30669.067898886526,30605.502637143534,30331.64389416468,30100.006324001304,37217.738068562074,36667.37264630349,36309.76792518852,36593.947094342955
"Salem County, New Jersey",3823.144895283897,3753.273668529633,3658.658916200685,3574.7361593035794,3508.4911854117504,3471.6558798647307,3388.7196735628463,4160.500767470173,4177.852672195329,4200.914525831395,4069.650472403279
"Somerset County, New Jersey",20969.05103355631,20772.8090608742,20723.735157313735,20452.809212957043,20268.84571863545,19978.295700068367,19753.84385894109,23276.800909059843,23245.470197230206,22991.47546319499,22861.808205312616
"Sussex County, New Jersey",9177.123399670447,8937.820219371475,8643.563949767795,8362.132708367442,8109.431204804284,7913.549234700431,7635.624238106729,9102.997631693388,9027.949845023082,8896.525195409271,8512.24603494764
"Union County, New Jersey",32440.68544251189,32398.170827916016,32383.22605319386,32533.300413199617,32534.36711309263,32554.777925970124,32411.30273527604,39057.733316325146,38919.83748176703,38772.44940285798,39289.26500604786
"Warren County, New Jersey",6586.689941926067,6436.588858291356,6320.936701889768,6242.986458341913,6132.547059320531,6009.989156697851,5862.087796167029,6932.037432714691,6833.238642375228,6751.648584021742,6621.629941383671
"Bernalillo County, New Mexico",39263.71899930763,39053.03892139909,38901.844565366046,38946.42543604463,38923.894919826496,38769.83415325643,38584.45748019622,45496.99663447553,45275.74278357077,45062.611460504835,45365.47076833015
"Catron County, New Mexico",156.34029354630655,148.84790124441867,133.83645777895396,130.19691866385702,131.23678698245615,127.61057729820375,123.7177358188793,138.30447546194307,145.46342240085832,148.1127312072828,138.36673003070365
"Chaves County, New Mexico",4610.378918790447,4580.396020152051,4611.098859179688,4624.28384678309,4622.324118201674,4642.29490873766,4612.258670786795,5119.208779834307,5111.68897763272,5080.721371833557,5125.638752418204
"Cibola County, New Mexico",1619.0359768644823,1589.1330764002441,1570.4554133689026,1575.6414255310538,1584.8669460900007,1545.8185664191556,1511.4228921421359,1883.5884506060931,1912.579061870932,1910.6244756377728,1896.930207111784
"Colfax County, New Mexico",668.7823627912528,635.2532742318532,594.0851264530945,566.8352360978233,565.4087495174607,551.9304712572965,564.142237696323,666.2813371797107,649.1589394697072,646.2473785607965,619.0801262769766
"Curry County, New Mexico",3133.5918249823508,3162.1215350005127,3071.746254120119,3048.8024607785337,3056.8814775721257,3048.9224904234075,3041.643390604122,3822.2456957781123,3790.624722117771,3770.273092578002,3801.6328176935267
"De Baca County, New Mexico",115.29213223423932,109.19956765102512,118.14510539496463,116.71861881460198,109.33288354856113,100.12071400954954,105.04009437662863,104.50014120449184,105.54208093506284,111.1930947022192,109.508443287135
"Doña Ana County, New Mexico",15049.422640908007,14864.952606625237,14794.668167514794,14770.058001015826,14861.72647416814,14928.104720779324,14904.681003160062,14881.944802024484,14881.944802024484,14881.944802024484,14881.944802056527
"Eddy County, New Mexico",3555.5386484693026,3630.142557202458,3704.946450576463,3678.2698336929607,3643.2342387899494,3678.9764230622645,3709.55927562321,4603.886232576653,4497.0982743983595,4512.099905488768,4624.589710752706
"Grant County, New Mexico",1625.995083987135,1569.8954909170698,1556.9504114797767,1524.6344738399548,1494.7182439448727,1463.1888938485135,1417.994610281985,1690.0532388814813,1649.036860937099,1657.7055558567301,1605.1993009908929
"Guadalupe County, New Mexico",243.44934573161345,236.90349414332223,227.23803759923368,233.997181670128,246.99553565261698,246.98220622177246,251.62162536293502,285.34425420454465,285.03716828844756,280.03992111745026,289.849138146807
"Harding County, New Mexico",24.356928902012314,26.569981436746573,26.583310867591088,23.98364007109328,21.11733747952344,19.170916739861212,13.198338623338516,18.350099612629883,20.344552852382346,21.175810678179246,21.485091701647153
